128.0,-1
128.25,1
128.5,-1
128.75,1
129.0,-1
129.25,1
129.5,-1
129.75,1
130.0,-1
130.25,1
130.5,-1
130.75,1
131.0,-1
131.25,1
131.5,-1
131.75,1
132.0,-1
132.25,1
132.5,-1
132.75,1
133.0,-1
133.25,1
133.5,-1
133.75,1
134.0,-1
134.25,1
134.5,-1
134.75,1
135.0,-1
135.25,1
135.5,-1
135.75,1
136.0,-1
136.25,1
136.5,-1
136.75,1
137.0,-1
137.25,1
137.5,-1
137.75,1
138.0,-1
138.25,1
138.5,-1
138.75,1
139.0,-1
139.25,1
139.5,-1
139.75,1
140.0,-1
140.25,1
140.5,-1
140.75,1
141.0,-1
141.25,1
141.5,-1
141.75,1
142.0,-1
142.25,1
142.5,-1
142.75,1
143.0,-1
143.25,1
143.5,-1
143.75,1
144.0,-1
144.25,1
144.5,-1
144.75,1
145.0,-1
145.25,1
145.5,-1
145.75,1
146.0,-1
146.25,1
146.5,-1
146.75,1
147.0,-1
147.25,1
147.5,-1
147.75,1
148.0,-1
148.25,1
148.5,-1
148.75,1
149.0,-1
149.25,1
149.5,-1
149.75,1
150.0,-1
150.25,1
150.5,-1
150.75,1
151.0,-1
151.25,1
151.5,-1
151.75,1
152.0,-1
152.25,1
152.5,-1
152.75,1
153.0,-1
153.25,1
153.5,-1
153.75,1
154.0,-1
154.25,1
154.5,-1
154.75,1
155.0,-1
155.25,1
155.5,-1
155.75,1
156.0,-1
156.25,1
156.5,-1
156.75,1
157.0,-1
157.25,1
157.5,-1
157.75,1
158.0,-1
158.25,1
158.5,-1
158.75,1
159.0,-1
159.25,1
159.5,-1
159.75,1
160.0,-1
160.25,1
160.5,-1
160.75,1
161.0,-1
161.25,1
161.5,-1
161.75,1
162.0,-1
162.25,1
162.5,-1
162.75,1
163.0,-1
163.25,1
163.5,-1
163.75,1
164.0,-1
164.25,1
164.5,-1
164.75,1
165.0,-1
165.25,1
165.5,-1
165.75,1
166.0,-1
166.25,1
166.5,-1
166.75,1
167.0,-1
167.25,1
167.5,-1
167.75,1
168.0,-1
168.25,1
168.5,-1
168.75,1
169.0,-1
169.25,1
169.5,-1
169.75,1
170.0,-1
170.25,1
170.5,-1
170.75,1
171.0,-1
171.25,1
171.5,-1
171.75,1
172.0,-1
172.25,1
172.5,-1
172.75,1
173.0,-1
173.25,1
173.5,-1
173.75,1
174.0,-1
174.25,1
174.5,-1
174.75,1
175.0,-1
175.25,1
175.5,-1
175.75,1
176.0,-1
176.25,1
176.5,-1
176.75,1
177.0,-1
177.25,1
177.5,-1
177.75,1
178.0,-1
178.25,1
178.5,-1
178.75,1
179.0,-1
179.25,1
179.5,-1
179.75,1
180.0,-1
180.25,1
180.5,-1
180.75,1
181.0,-1
181.25,1
181.5,-1
181.75,1
182.0,-1
182.25,1
182.5,-1
182.75,1
183.0,-1
183.25,1
183.5,-1
183.75,1
184.0,-1
184.25,1
184.5,-1
184.75,1
185.0,-1
185.25,1
185.5,-1
185.75,1
186.0,-1
186.25,1
186.5,-1
186.75,1
187.0,-1
187.25,1
187.5,-1
187.75,1
188.0,-1
188.25,1
188.5,-1
188.75,1
189.0,-1
189.25,1
189.5,-1
189.75,1
190.0,-1
190.25,1
190.5,-1
190.75,1
191.0,-1
191.25,1
191.5,-1
191.75,1
192.0,-1
192.25,1
192.5,-1
192.75,1
193.0,-1
193.25,1
193.5,-1
193.75,1
194.0,-1
194.25,1
194.5,-1
194.75,1
195.0,-1
195.25,1
195.5,-1
195.75,1
196.0,-1
196.25,1
196.5,-1
196.75,1
197.0,-1
197.25,1
197.5,-1
197.75,1
198.0,-1
198.25,1
198.5,-1
198.75,1
199.0,-1
199.25,1
199.5,-1
199.75,1
200.0,-1
200.25,1
200.5,-1
200.75,1
201.0,-1
201.25,1
201.5,-1
201.75,1
202.0,-1
202.25,1
202.5,-1
202.75,1
203.0,-1
203.25,1
203.5,-1
203.75,1
204.0,-1
204.25,1
204.5,-1
204.75,1
205.0,-1
205.25,1
205.5,-1
205.75,1
206.0,-1
206.25,1
206.5,-1
206.75,1
207.0,-1
207.25,1
207.5,-1
207.75,1
208.0,-1
208.25,1
208.5,-1
208.75,1
209.0,-1
209.25,1
209.5,-1
209.75,1
210.0,-1
210.25,1
210.5,-1
210.75,1
211.0,-1
211.25,1
211.5,-1
211.75,1
212.0,-1
212.25,1
212.5,-1
212.75,1
213.0,-1
213.25,1
213.5,-1
213.75,1
214.0,-1
214.25,1
214.5,-1
214.75,1
215.0,-1
215.25,1
215.5,-1
215.75,1
216.0,-1
216.25,1
216.5,-1
216.75,1
217.0,-1
217.25,1
217.5,-1
217.75,1
218.0,-1
218.25,1
218.5,-1
218.75,1
219.0,-1
219.25,1
219.5,-1
219.75,1
220.0,-1
220.25,1
220.5,-1
220.75,1
221.0,-1
221.25,1
221.5,-1
221.75,1
222.0,-1
222.25,1
222.5,-1
222.75,1
223.0,-1
223.25,1
223.5,-1
223.75,1
224.0,-1
224.25,1
224.5,-1
224.75,1
225.0,-1
225.25,1
225.5,-1
225.75,1
226.0,-1
226.25,1
226.5,-1
226.75,1
227.0,-1
227.25,1
227.5,-1
227.75,1
228.0,-1
228.25,1
228.5,-1
228.75,1
229.0,-1
229.25,1
229.5,-1
229.75,1
230.0,-1
230.25,1
230.5,-1
230.75,1
231.0,-1
231.25,1
231.5,-1
231.75,1
232.0,-1
232.25,1
232.5,-1
232.75,1
233.0,-1
233.25,1
233.5,-1
233.75,1
234.0,-1
234.25,1
234.5,-1
234.75,1
235.0,-1
235.25,1
235.5,-1
235.75,1
236.0,-1
236.25,1
236.5,-1
236.75,1
237.0,-1
237.25,1
237.5,-1
237.75,1
238.0,-1
238.25,1
238.5,-1
238.75,1
239.0,-1
239.25,1
239.5,-1
239.75,1
240.0,-1
240.25,1
240.5,-1
240.75,1
241.0,-1
241.25,1
241.5,-1
241.75,1
242.0,-1
242.25,1
242.5,-1
242.75,1
243.0,-1
243.25,1
243.5,-1
243.75,1
244.0,-1
244.25,1
244.5,-1
244.75,1
245.0,-1
245.25,1
245.5,-1
245.75,1
246.0,-1
246.25,1
246.5,-1
246.75,1
247.0,-1
247.25,1
247.5,-1
